Evaluacion;Año;FP;Eva_;Eva_E;Fecha;Time_E;Time_;Parcela;Surco_1;Surco;Arbol_1;Arbol;Rep;Nudos;Htotal;Htotal_t;Hroya;Inc_promedio;Def_calculada;Sev_total;Severidad;Sev_condicional
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;8;73;2;9;8;18;3;37,5;55,56;2;0,25;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;8;73;3;9;16;18;2;12,5;11,11;1,5;0,09;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;9;74;1;7;6;14;1;16,67;57,14;0,1;0,02;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;9;74;2;8;12;16;2;16,67;25;2;0,17;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;9;74;3;8;11;16;2;18,18;31,25;1;0,09;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;10;75;1;7;6;14;0;0;57,14;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;10;75;2;12;8;24;2;25;66,67;1;0,13;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;9;I;10;75;3;8;8;16;1;12,5;50;0,5;0,06;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;9;76;1;13;14;26;2;14,29;46,15;0,6;0,04;0,3
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;9;76;2;9;10;18;2;20;44,44;1,5;0,15;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;9;76;3;10;13;20;1;7,69;35;0,5;0,04;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;8;77;1;8;10;16;2;20;37,5;1,1;0,11;0,55
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;8;77;2;7;11;14;0;0;21,43;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;8;77;3;10;14;20;0;0;30;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;7;78;1;9;13;18;1;7,69;27,78;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;7;78;2;10;12;20;4;33,33;40;5;0,42;1,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;7;78;3;11;14;22;6;42,86;36,36;5,5;0,39;0,92
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;6;79;1;10;13;20;5;38,46;35;2,2;0,17;0,44
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;6;79;2;12;14;24;3;21,43;41,67;5,5;0,39;1,83
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;6;79;3;13;16;26;3;18,75;38,46;1,5;0,09;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;5;80;1;11;14;22;3;21,43;36,36;0,4;0,03;0,13
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;5;80;2;11;8;22;4;50;63,64;8,5;1,06;2,13
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Fungicida;10;J;5;80;3;9;9;18;2;22,22;50;1,5;0,17;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;1;1;1;14;15;28;5;33,33;46,43;1,3;0,09;0,26
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;1;1;2;9;8;18;2;25;55,56;1,2;0,15;0,6
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;1;1;3;9;10;18;6;60;44,44;5,5;0,55;0,92
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;2;2;1;8;6;16;3;50;62,5;1,7;0,28;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;2;2;2;8;7;16;4;57,14;56,25;8;1,14;2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;2;2;3;9;6;18;2;33,33;66,67;1,5;0,25;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;3;3;1;8;8;16;5;62,5;50;2;0,25;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;3;3;2;8;9;16;5;55,56;43,75;6,5;0,72;1,3
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;3;3;3;9;10;18;4;40;44,44;2;0,2;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;4;4;1;10;14;20;1;7,14;30;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;4;4;2;9;8;18;1;12,5;55,56;1;0,13;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;4;4;3;10;13;20;2;15,38;35;1,5;0,12;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;6;5;1;14;17;28;6;35,29;39,29;2,6;0,15;0,43
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;6;5;2;12;9;24;4;44,44;62,5;4,4;0,49;1,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;6;5;3;9;12;18;0;0;33,33;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;7;6;1;10;14;20;3;21,43;30;1,2;0,09;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;7;6;2;11;11;22;2;18,18;50;2,5;0,23;1,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;7;6;3;23;34;46;3;8,82;26,09;1,9;0,06;0,63
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;8;7;1;10;15;20;3;20;25;1,1;0,07;0,37
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;8;7;2;8;10;16;1;10;37,5;0,5;0,05;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;8;7;3;10;14;20;1;7,14;30;1;0,07;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;10;8;1;21;33;42;6;18,18;21,43;2,7;0,08;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;10;8;2;12;16;24;3;18,75;33,33;2;0,13;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;10;8;3;10;15;20;2;13,33;25;1,5;0,1;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;11;9;1;9;14;18;4;28,57;22,22;2,7;0,19;0,68
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;11;9;2;12;17;24;3;17,65;29,17;3,5;0,21;1,17
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;11;9;3;10;15;20;7;46,67;25;4,2;0,28;0,6
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;12;10;1;9;11;18;3;27,27;38,89;8,7;0,79;2,9
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;12;10;2;8;6;16;4;66,67;62,5;2;0,33;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;1;A;12;10;3;13;11;26;2;18,18;57,69;1,5;0,14;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;12;11;1;11;15;22;2;13,33;31,82;0,4;0,03;0,2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;12;11;2;11;15;22;2;13,33;31,82;1;0,07;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;12;11;3;9;11;18;2;18,18;38,89;1,5;0,14;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;11;12;1;10;18;20;2;11,11;10;0,7;0,04;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;11;12;2;10;10;20;1;10;50;0,5;0,05;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;11;12;3;10;10;20;2;20;50;1;0,1;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;10;13;1;11;17;22;4;23,53;22,73;0,7;0,04;0,18
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;10;13;2;10;17;20;1;5,88;15;0,5;0,03;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;10;13;3;9;11;18;5;45,45;38,89;6,5;0,59;1,3
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;8;14;1;9;14;18;2;14,29;22,22;0,7;0,05;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;8;14;2;11;15;22;4;26,67;31,82;4;0,27;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;8;14;3;10;14;20;4;28,57;30;4,5;0,32;1,13
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;6;15;1;11;18;22;1;5,56;18,18;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;6;15;2;11;19;22;5;26,32;13,64;4;0,21;0,8
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;6;15;3;11;15;22;5;33,33;31,82;3;0,2;0,6
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;5;16;1;12;14;24;2;14,29;41,67;1;0,07;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;5;16;2;11;12;22;4;33,33;45,45;4;0,33;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;5;16;3;18;23;36;4;17,39;36,11;1,4;0,06;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;2;17;1;8;10;16;4;40;37,5;0,5;0,05;0,13
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;2;17;2;6;5;12;3;60;58,33;1,7;0,34;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;2;B;2;17;3;6;7;12;5;71,43;41,67;5;0,71;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;1;18;1;7;9;14;1;11,11;35,71;0,1;0,01;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;1;18;2;8;7;16;1;14,29;56,25;1;0,14;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;1;18;3;9;7;18;1;14,29;61,11;0,2;0,03;0,2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;2;19;1;7;9;14;4;44,44;35,71;1,4;0,16;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;2;19;2;6;7;12;2;28,57;41,67;0,8;0,11;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;2;19;3;6;6;12;2;33,33;50;4;0,67;2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;3;20;1;9;8;18;5;62,5;55,56;27,3;3,41;5,46
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;3;20;2;7;8;14;4;50;42,86;3;0,38;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;3;20;3;9;11;18;7;63,64;38,89;11;1;1,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;4;21;1;9;12;18;3;25;33,33;1,4;0,12;0,47
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;4;21;2;23;20;46;3;15;56,52;3;0,15;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;4;21;3;9;8;18;5;62,5;55,56;2,2;0,28;0,44
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;5;22;1;8;7;16;2;28,57;56,25;1,3;0,19;0,65
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;5;22;2;11;13;22;2;15,38;40,91;2,5;0,19;1,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;5;22;3;11;10;22;5;50;54,55;4,2;0,42;0,84
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;6;23;1;24;32;48;10;31,25;33,33;4,4;0,14;0,44
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;6;23;2;8;8;16;2;25;50;1,5;0,19;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;6;23;3;11;16;22;3;18,75;27,27;5,5;0,34;1,83
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;8;24;1;10;17;20;3;17,65;15;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;8;24;2;12;13;24;2;15,38;45,83;1,5;0,12;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;8;24;3;8;14;16;3;21,43;12,5;1,5;0,11;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;9;25;1;13;18;26;2;11,11;30,77;0,7;0,04;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;9;25;2;13;18;26;3;16,67;30,77;2,5;0,14;0,83
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;3;C;9;25;3;11;13;22;3;23,08;40,91;1,7;0,13;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;12;26;1;8;9;16;3;33,33;43,75;0,4;0,04;0,13
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;12;26;2;9;13;18;4;30,77;27,78;2,2;0,17;0,55
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;12;26;3;7;8;14;3;37,5;42,86;6;0,75;2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;10;27;1;13;18;26;4;22,22;30,77;1,8;0,1;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;10;27;2;10;9;20;2;22,22;55;2,5;0,28;1,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;10;27;3;11;14;22;4;28,57;36,36;6,5;0,46;1,63
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;9;28;1;10;15;20;5;33,33;25;1,6;0,11;0,32
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;9;28;2;7;8;14;3;37,5;42,86;2,5;0,31;0,83
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;9;28;3;8;11;16;3;27,27;31,25;0,9;0,08;0,3
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;8;29;1;11;13;22;8;61,54;40,91;3,3;0,25;0,41
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;8;29;2;13;18;26;6;33,33;30,77;4;0,22;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;8;29;3;10;13;20;2;15,38;35;2,5;0,19;1,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;7;30;1;14;14;28;3;21,43;50;0,3;0,02;0,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;7;30;2;9;11;18;3;27,27;38,89;1,7;0,15;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;7;30;3;13;12;26;4;33,33;53,85;2,5;0,21;0,63
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;6;31;1;10;11;20;4;36,36;45;2,7;0,25;0,68
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;6;31;2;12;14;24;0;0;41,67;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;6;31;3;9;15;18;1;6,67;16,67;0,5;0,03;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;5;32;1;12;17;24;6;35,29;29,17;2,2;0,13;0,37
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;5;32;2;13;21;26;3;14,29;19,23;3;0,14;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;5;32;3;10;11;20;3;27,27;45;1,7;0,15;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;4;33;1;10;13;20;7;53,85;35;4;0,31;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;4;33;2;10;14;20;3;21,43;30;2;0,14;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;4;33;3;9;10;18;1;10;44,44;0,5;0,05;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;2;34;1;13;16;26;4;25;38,46;1,4;0,09;0,35
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;2;34;2;8;6;16;0;0;62,5;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;2;34;3;8;9;16;1;11,11;43,75;1;0,11;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;1;35;1;12;14;24;3;21,43;41,67;1,7;0,12;0,57
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;1;35;2;6;3;12;2;66,67;75;2;0,67;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;4;D;1;35;3;12;12;24;5;41,67;50;5,5;0,46;1,1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;1;36;1;11;10;22;2;20;54,55;0,9;0,09;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;1;36;2;11;12;22;0;0;45,45;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;1;36;3;10;14;20;2;14,29;30;4,5;0,32;2,25
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;2;37;1;10;11;20;5;45,45;45;1,3;0,12;0,26
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;2;37;2;10;11;20;5;45,45;45;4;0,36;0,8
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;2;37;3;12;11;24;2;18,18;54,17;1,5;0,14;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;3;38;1;10;14;20;5;35,71;30;2,1;0,15;0,42
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;3;38;2;12;15;24;1;6,67;37,5;0,5;0,03;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;3;38;3;11;14;22;3;21,43;36,36;2,2;0,16;0,73
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;4;39;1;9;8;18;2;25;55,56;2,1;0,26;1,05
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;4;39;2;12;9;24;2;22,22;62,5;0,4;0,04;0,2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;4;39;3;8;8;16;4;50;50;10;1,25;2,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;7;40;1;14;17;28;6;35,29;39,29;3,3;0,19;0,55
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;7;40;2;7;5;14;1;20;64,29;0,2;0,04;0,2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;7;40;3;7;11;14;1;9,09;21,43;0,5;0,05;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;8;41;1;10;13;20;4;30,77;35;1,6;0,12;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;8;41;2;9;13;18;3;23,08;27,78;1,5;0,12;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;8;41;3;9;11;18;1;9,09;38,89;0,5;0,05;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;9;42;1;9;11;18;2;18,18;38,89;1,6;0,15;0,8
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;9;42;2;9;12;18;4;33,33;33,33;7;0,58;1,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;9;42;3;7;7;14;4;57,14;50;5,5;0,79;1,38
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;11;43;1;22;34;44;8;23,53;22,73;4;0,12;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;11;43;2;10;12;20;3;25;40;2;0,17;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;11;43;3;13;18;26;4;22,22;30,77;3,7;0,21;0,93
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;12;44;1;13;15;26;4;26,67;42,31;1,5;0,1;0,38
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;12;44;2;10;16;20;4;25;20;1,8;0,11;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;5;E;12;44;3;14;18;28;3;16,67;35,71;0,9;0,05;0,3
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;12;45;1;14;25;28;2;8;10,71;0,3;0,01;0,15
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;12;45;2;10;11;20;1;9,09;45;1;0,09;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;12;45;3;10;11;20;4;36,36;45;2,5;0,23;0,63
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;11;46;1;8;12;16;6;50;25;1,4;0,12;0,23
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;11;46;2;9;13;18;4;30,77;27,78;3,7;0,28;0,93
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;11;46;3;11;15;22;2;13,33;31,82;1;0,07;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;10;47;1;10;13;20;0;0;35;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;10;47;2;11;13;22;4;30,77;40,91;3,5;0,27;0,88
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;10;47;3;8;11;16;3;27,27;31,25;2;0,18;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;9;48;1;10;14;20;4;28,57;30;0,9;0,06;0,23
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;9;48;2;7;9;14;2;22,22;35,71;1,5;0,17;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;9;48;3;7;8;14;3;37,5;42,86;1,2;0,15;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;8;49;1;8;8;16;1;12,5;50;0,2;0,03;0,2
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;8;49;2;10;12;20;3;25;40;2;0,17;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;8;49;3;9;10;18;2;20;44,44;1,5;0,15;0,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;6;50;1;8;8;16;3;37,5;50;1,8;0,23;0,6
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;6;50;2;7;11;14;3;27,27;21,43;2;0,18;0,67
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;6;50;3;8;7;16;0;0;56,25;0;0;0
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;5;51;1;12;15;24;5;33,33;37,5;1,7;0,11;0,34
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;5;51;2;11;12;22;1;8,33;45,45;1;0,08;1
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;5;51;3;11;13;22;2;15,38;40,91;3,5;0,27;1,75
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;3;52;1;12;22;24;4;18,18;8,33;1,8;0,08;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;3;52;2;10;11;20;4;36,36;45;1,8;0,16;0,45
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;3;52;3;11;9;22;1;11,11;59,09;0,5;0,06;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;2;53;1;11;19;22;1;5,26;13,64;0,5;0,03;0,5
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;2;53;2;13;23;26;3;13,04;11,54;1,2;0,05;0,4
1_Mitaca;2021;19/09/21;2;2;18/11/21;60;60;Tto Nuevo;6;F;2;53;3;16;25;32;2;8;21,88;4,5;0,18;2,25
